                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     43,                 1.6639,                 2.0472,                 1.5456,                0.68998,                0.56248,                0.59803,                0.27524,                 1.8068,                 2.1743,                 1.4969,             0.00063558,             0.00063558,             0.00063558
                     44,                  1.723,                 2.1038,                 1.5786,                0.77579,                0.52028,                0.60724,                0.28439,                  1.806,                 2.1213,                 1.4841,             0.00063409,             0.00063409,             0.00063409
                     45,                 1.6644,                 2.1046,                 1.5689,                0.71761,                 0.5761,                0.63267,                 0.2754,                 1.8682,                 2.0636,                 1.5062,             0.00063257,             0.00063257,             0.00063257
                     46,                 1.6973,                 2.0147,                 1.5187,                0.71761,                 0.5761,                0.63267,                 0.2754,                 1.8682,                 2.0636,                 1.5062,             0.00063101,             0.00063101,             0.00063101
                     47,                 1.7003,                 1.9909,                 1.5356,                0.74502,                0.59049,                0.63645,                0.27175,                 1.9143,                 2.0605,                 1.5345,             0.00062943,             0.00062943,             0.00062943
                     48,                 1.6828,                 2.0763,                 1.5622,                0.70732,                 0.6193,                0.65102,                0.29488,                 1.9044,                 2.0004,                 1.5168,             0.00062781,             0.00062781,             0.00062781
                     49,                 1.6357,                 1.9459,                 1.5284,                 0.7113,                0.60513,                0.65632,                0.31223,                 1.8128,                 1.9518,                 1.4715,             0.00062616,             0.00062616,             0.00062616
                     50,                 1.6609,                 1.9684,                 1.5685,                0.72704,                 0.6117,                0.67243,                0.33228,                 1.7695,                 1.9176,                 1.4643,             0.00062448,             0.00062448,             0.00062448
                     51,                 1.6401,                 1.9056,                 1.5315,                0.73714,                0.57418,                0.67062,                0.32913,                  1.769,                 1.8945,                 1.4613,             0.00062277,             0.00062277,             0.00062277
                     52,                 1.6541,                 1.9879,                 1.5518,                0.63394,                0.61782,                0.65869,                0.31194,                 1.8035,                 1.8679,                 1.4785,             0.00062102,             0.00062102,             0.00062102
                     53,                 1.6224,                 1.9023,                 1.5568,                0.71919,                0.60437,                0.67828,                0.30826,                 1.8276,                 1.8186,                 1.5002,             0.00061925,             0.00061925,             0.00061925
                     54,                 1.6178,                 1.9553,                 1.5083,                0.71919,                0.60437,                0.67828,                0.30826,                 1.8276,                 1.8186,                 1.5002,             0.00061744,             0.00061744,             0.00061744
                     55,                 1.6612,                 1.9362,                 1.5541,                0.77987,                0.63562,                0.69087,                0.32354,                 1.8622,                 1.8019,                 1.5184,              0.0006156,              0.0006156,              0.0006156
                     56,                 1.7131,                 1.9584,                 1.5547,                  0.752,                0.66369,                0.70167,                0.33045,                 1.8666,                 1.7796,                 1.5006,             0.00061373,             0.00061373,             0.00061373
                     57,                 1.6571,                 1.9033,                 1.5261,                0.74497,                0.63813,                0.70859,                0.33231,                 1.8585,                 1.7662,                 1.4934,             0.00061184,             0.00061184,             0.00061184
                     58,                 1.6305,                  1.899,                 1.5275,                0.74798,                0.62785,                0.71972,                0.34104,                 1.8206,                 1.7169,                 1.4717,             0.00060991,             0.00060991,             0.00060991
                     59,                 1.5863,                 1.8787,                 1.5317,                0.75201,                0.64938,                0.74345,                0.35408,                 1.7698,                 1.6844,                 1.4552,             0.00060795,             0.00060795,             0.00060795
                     60,                 1.6816,                 1.8525,                  1.521,                0.73396,                0.65291,                0.75266,                0.35594,                 1.7377,                 1.6786,                 1.4413,             0.00060596,             0.00060596,             0.00060596
                     61,                 1.6676,                 1.8397,                 1.5419,                0.76143,                0.64658,                0.75537,                0.36421,                 1.7368,                 1.6955,                 1.4424,             0.00060394,             0.00060394,             0.00060394
                     62,                 1.6756,                 1.8439,                 1.5407,                0.76143,                0.64658,                0.75537,                0.36421,                 1.7368,                 1.6955,                 1.4424,              0.0006019,              0.0006019,              0.0006019
                     63,                 1.6447,                 1.8481,                 1.5412,                0.75692,                0.62654,                0.74153,                 0.3426,                 1.7983,                 1.7388,                 1.4491,             0.00059982,             0.00059982,             0.00059982
                     64,                 1.7089,                 1.8436,                 1.5598,                0.73224,                0.60244,                0.69649,                0.31687,                 1.8554,                 1.8108,                 1.4775,             0.00059772,             0.00059772,             0.00059772
                     65,                 1.6591,                 1.8956,                  1.544,                0.70198,                0.66224,                0.70931,                0.32234,                 1.8465,                 1.7344,                 1.4737,             0.00059558,             0.00059558,             0.00059558
                     66,                 1.6469,                 1.8242,                 1.5216,                0.79559,                0.66863,                0.75776,                 0.3554,                 1.7635,                 1.6353,                 1.4337,             0.00059342,             0.00059342,             0.00059342
                     67,                 1.6197,                 1.7784,                 1.4871,                0.80294,                0.66701,                 0.7722,                0.37572,                 1.7086,                 1.6202,                 1.4082,             0.00059123,             0.00059123,             0.00059123
                     68,                 1.6426,                 1.7764,                 1.4967,                0.82623,                0.66496,                  0.786,                0.37821,                  1.736,                 1.6113,                 1.4073,             0.00058901,             0.00058901,             0.00058901
                     69,                 1.6627,                 1.9392,                 1.6097,                 0.7994,                0.66366,                0.77014,                0.34268,                 1.8455,                 1.6362,                 1.4637,             0.00058677,             0.00058677,             0.00058677
                     70,                 1.6397,                 1.8011,                 1.5076,                 0.7994,                0.66366,                0.77014,                0.34268,                 1.8455,                 1.6362,                 1.4637,              0.0005845,              0.0005845,              0.0005845
                     71,                 1.6629,                 1.7764,                 1.5076,                0.80135,                0.65439,                0.74307,                0.31727,                 1.9987,                 1.7261,                 1.5605,              0.0005822,              0.0005822,              0.0005822
                     72,                 1.6227,                 1.7142,                 1.4812,                 0.7683,                0.64442,                0.73241,                 0.3421,                  1.929,                 1.7192,                 1.5277,             0.00057987,             0.00057987,             0.00057987
                     73,                 1.6392,                  1.778,                 1.5349,                0.76715,                0.68747,                0.75624,                0.36926,                 1.7764,                 1.7007,                 1.4556,             0.00057751,             0.00057751,             0.00057751
                     74,                 1.5947,                 1.7413,                 1.5023,                0.77794,                0.67799,                0.76459,                0.37476,                 1.7336,                 1.6954,                 1.4341,             0.00057513,             0.00057513,             0.00057513
                     75,                 1.6748,                 1.9183,                 1.5818,                0.76976,                0.68628,                0.77464,                0.38364,                 1.7668,                 1.6628,                 1.4588,             0.00057273,             0.00057273,             0.00057273
                     76,                 1.6865,                 1.8349,                 1.5337,                0.82205,                0.65417,                0.78618,                0.37414,                  1.843,                 1.6231,                 1.4989,              0.0005703,              0.0005703,              0.0005703
                     77,                 1.6322,                 1.7538,                 1.4823,                0.76335,                0.71609,                0.80162,                0.38794,                 1.8212,                 1.5603,                 1.4907,             0.00056784,             0.00056784,             0.00056784
                     78,                 1.6116,                 1.6428,                 1.4681,                0.76335,                0.71609,                0.80162,                0.38794,                 1.8212,                 1.5603,                 1.4907,             0.00056536,             0.00056536,             0.00056536
                     79,                 1.5977,                 1.6609,                 1.4726,                0.76583,                0.75861,                0.80326,                0.40703,                 1.7759,                 1.5673,                 1.4614,             0.00056285,             0.00056285,             0.00056285
                     80,                 1.6837,                 1.7268,                 1.5496,                0.77965,                0.75403,                0.81571,                0.39999,                 1.7359,                 1.5723,                 1.4325,             0.00056032,             0.00056032,             0.00056032
                     81,                  1.654,                    1.7,                 1.5025,                0.74362,                0.76873,                0.79929,                0.39792,                 1.7341,                 1.5757,                 1.4323,             0.00055776,             0.00055776,             0.00055776
                     82,                 1.5935,                 1.6103,                  1.466,                 0.8218,                0.67379,                0.79923,                0.40498,                 1.7452,                 1.5552,                 1.4379,             0.00055518,             0.00055518,             0.00055518
                     83,                 1.6731,                 1.7279,                 1.5311,                0.79717,                0.70605,                0.79729,                0.38831,                 1.8183,                 1.5729,                 1.4713,             0.00055257,             0.00055257,             0.00055257
                     84,                 1.6126,                 1.6631,                 1.4821,                0.82767,                0.67192,                0.80274,                0.35768,                  1.926,                 1.5991,                 1.5309,             0.00054994,             0.00054994,             0.00054994
                     85,                 1.6315,                 1.6318,                 1.4776,                0.74608,                0.76429,                0.79451,                0.35402,                 1.9136,                 1.5634,                 1.5182,             0.00054729,             0.00054729,             0.00054729
                     86,                 1.6095,                 1.6945,                 1.4972,                0.74608,                0.76429,                0.79451,                0.35402,                 1.9136,                 1.5634,                 1.5182,             0.00054461,             0.00054461,             0.00054461
                     87,                 1.6048,                 1.6949,                 1.4795,                0.77523,                0.75676,                0.79959,                0.36414,                 1.8646,                 1.5214,                 1.4869,             0.00054192,             0.00054192,             0.00054192
                     88,                 1.6302,                 1.6806,                 1.4924,                0.75346,                0.81924,                0.82056,                0.37942,                 1.8244,                 1.4525,                 1.4569,              0.0005392,              0.0005392,              0.0005392
                     89,                 1.5712,                 1.6004,                 1.4529,                0.79198,                0.78574,                0.83454,                0.40433,                  1.801,                 1.4018,                 1.4387,             0.00053645,             0.00053645,             0.00053645
                     90,                 1.5315,                 1.5267,                  1.409,                0.80642,                0.73913,                0.83457,                  0.419,                 1.7799,                 1.3966,                 1.4231,             0.00053369,             0.00053369,             0.00053369
                     91,                 1.5501,                 1.6252,                 1.4563,                0.79448,                0.76918,                0.83556,                0.42357,                 1.7358,                 1.4073,                 1.4167,              0.0005309,              0.0005309,              0.0005309
                     92,                 1.6086,                 1.6123,                 1.4814,                0.80634,                0.71247,                0.81713,                0.42652,                 1.7229,                 1.4596,                 1.4172,             0.00052809,             0.00052809,             0.00052809
                     93,                 1.5561,                 1.5581,                 1.4421,                0.79125,                0.74362,                0.80678,                0.41116,                 1.7038,                  1.507,                 1.4045,             0.00052526,             0.00052526,             0.00052526
                     94,                 1.5285,                 1.6083,                  1.433,                0.79125,                0.74362,                0.80678,                0.41116,                 1.7038,                  1.507,                 1.4045,             0.00052242,             0.00052242,             0.00052242
                     95,                 1.6158,                 1.6412,                 1.4526,                0.82175,                0.70794,                0.78851,                0.38616,                 1.7152,                 1.5576,                 1.4074,             0.00051955,             0.00051955,             0.00051955
                     96,                 1.6196,                 1.5791,                 1.4309,                0.76669,                0.72511,                0.77078,                0.37823,                  1.714,                  1.603,                 1.3988,             0.00051666,             0.00051666,             0.00051666
                     97,                 1.6374,                 1.6335,                 1.5009,                0.78463,                0.70595,                0.77787,                0.37904,                 1.7146,                 1.5916,                 1.4052,             0.00051375,             0.00051375,             0.00051375
                     98,                 1.6211,                 1.6541,                 1.4957,                0.89955,                0.68039,                0.79881,                0.38794,                 1.7431,                 1.5473,                 1.4221,             0.00051082,             0.00051082,             0.00051082
                     99,                 1.5347,                 1.5051,                 1.4337,                0.87616,                0.68479,                0.80539,                0.40704,                 1.7107,                 1.5097,                 1.4229,             0.00050787,             0.00050787,             0.00050787
                    100,                  1.608,                 1.6043,                 1.4588,                 0.8205,                 0.7073,                0.78614,                0.41827,                 1.6625,                 1.4764,                 1.4054,              0.0005049,              0.0005049,              0.0005049
                    101,                 1.5505,                 1.5386,                 1.4637,                0.78151,                0.75283,                 0.7943,                0.42059,                 1.6473,                 1.4491,                 1.3922,             0.00050192,             0.00050192,             0.00050192
                    102,                 1.5592,                 1.5549,                 1.4571,                0.78151,                0.75283,                 0.7943,                0.42059,                 1.6473,                 1.4491,                 1.3922,             0.00049891,             0.00049891,             0.00049891
                    103,                 1.5306,                 1.4884,                 1.4112,                0.78457,                0.76833,                0.80521,                0.42286,                 1.6667,                 1.4373,                  1.395,             0.00049589,             0.00049589,             0.00049589
                    104,                 1.5886,                 1.6098,                 1.5087,                0.79388,                0.77267,                0.80588,                0.40529,                 1.7151,                 1.4355,                 1.4046,             0.00049285,             0.00049285,             0.00049285
                    105,                 1.5307,                 1.5447,                 1.4257,                0.78196,                0.78234,                0.78898,                0.37687,                 1.7981,                 1.4453,                 1.4262,              0.0004898,              0.0004898,              0.0004898
                    106,                 1.5847,                 1.5213,                 1.4532,                0.83057,                0.75968,                0.79919,                 0.3607,                 1.9118,                 1.4494,                   1.47,             0.00048673,             0.00048673,             0.00048673
                    107,                 1.5901,                 1.5494,                 1.4699,                0.81556,                0.72861,                0.78482,                0.36209,                 1.9843,                 1.4724,                 1.5103,             0.00048364,             0.00048364,             0.00048364
                    108,                 1.5652,                 1.5007,                 1.4329,                0.86315,                 0.7208,                0.81676,                0.37778,                 1.8812,                 1.4557,                 1.4568,             0.00048053,             0.00048053,             0.00048053
                    109,                 1.5953,                 1.5758,                 1.4784,                 0.8793,                0.75893,                0.84094,                0.39991,                 1.7656,                  1.429,                 1.4111,             0.00047741,             0.00047741,             0.00047741
                    110,                  1.531,                 1.5334,                 1.4362,                 0.8793,                0.75893,                0.84094,                0.39991,                 1.7656,                  1.429,                 1.4111,             0.00047428,             0.00047428,             0.00047428
                    111,                 1.5678,                  1.512,                 1.4263,                0.87246,                0.73283,                0.82177,                0.39863,                 1.7349,                 1.4688,                 1.4082,             0.00047113,             0.00047113,             0.00047113
                    112,                 1.5413,                 1.4387,                 1.3946,                0.80644,                0.77308,                 0.8223,                0.40334,                 1.7297,                 1.4723,                 1.4128,             0.00046796,             0.00046796,             0.00046796
                    113,                 1.5731,                 1.5081,                  1.446,                0.87649,                0.70312,                0.82435,                0.40129,                 1.7476,                 1.4605,                 1.4201,             0.00046478,             0.00046478,             0.00046478
                    114,                 1.5626,                  1.474,                 1.4315,                0.79155,                0.73423,                0.80358,                 0.3816,                 1.8078,                 1.4471,                 1.4518,             0.00046158,             0.00046158,             0.00046158
                    115,                 1.5395,                 1.5452,                  1.457,                0.79709,                0.75252,                0.80935,                0.35337,                 1.9105,                 1.4462,                 1.4901,             0.00045838,             0.00045838,             0.00045838
                    116,                 1.6042,                 1.5552,                 1.4776,                0.77915,                0.74744,                0.79628,                0.35833,                 1.9347,                 1.4276,                  1.485,             0.00045516,             0.00045516,             0.00045516
                    117,                 1.5091,                 1.4496,                 1.3962,                0.76165,                0.78429,                0.81385,                0.38854,                 1.8399,                 1.4029,                 1.4362,             0.00045192,             0.00045192,             0.00045192
                    118,                 1.5753,                 1.5507,                 1.4193,                0.76165,                0.78429,                0.81385,                0.38854,                 1.8399,                 1.4029,                 1.4362,             0.00044867,             0.00044867,             0.00044867
                    119,                 1.5649,                 1.4578,                 1.4248,                0.79797,                0.79733,                0.82689,                0.39772,                 1.7928,                 1.4059,                 1.4203,             0.00044542,             0.00044542,             0.00044542
                    120,                 1.5437,                 1.4895,                 1.4591,                0.81317,                0.75961,                0.81136,                0.39177,                 1.7768,                 1.4177,                 1.4223,             0.00044214,             0.00044214,             0.00044214
                    121,                 1.5571,                 1.5841,                 1.4665,                0.78265,                 0.8182,                0.80709,                0.38704,                 1.7709,                 1.4031,                  1.423,             0.00043886,             0.00043886,             0.00043886
                    122,                 1.5562,                 1.5857,                 1.4278,                0.79165,                 0.8165,                0.80947,                0.39688,                 1.7886,                 1.3732,                 1.4206,             0.00043557,             0.00043557,             0.00043557
                    123,                 1.5164,                 1.4404,                 1.4201,                0.84014,                0.78334,                 0.8351,                0.39521,                 1.8511,                 1.3451,                 1.4528,             0.00043226,             0.00043226,             0.00043226
                    124,                 1.6002,                 1.5379,                 1.4608,                0.80904,                0.83508,                0.84321,                0.39995,                 1.8728,                 1.3471,                 1.4749,             0.00042895,             0.00042895,             0.00042895
                    125,                 1.5284,                 1.3904,                 1.4098,                0.85466,                0.80647,                0.85236,                0.41103,                 1.8116,                 1.3154,                 1.4544,             0.00042562,             0.00042562,             0.00042562
                    126,                 1.5136,                 1.3923,                 1.4151,                0.85466,                0.80647,                0.85236,                0.41103,                 1.8116,                 1.3154,                 1.4544,             0.00042229,             0.00042229,             0.00042229
                    127,                  1.547,                 1.4734,                 1.4422,                0.87245,                0.76866,                0.84004,                0.41653,                 1.7525,                 1.3576,                 1.4227,             0.00041894,             0.00041894,             0.00041894
                    128,                 1.5106,                 1.4449,                 1.4272,                0.87277,                0.74392,                0.84041,                0.41588,                 1.7271,                 1.3831,                 1.4072,             0.00041559,             0.00041559,             0.00041559
                    129,                 1.5476,                  1.498,                 1.4337,                0.84889,                0.74805,                0.82264,                0.41111,                 1.7409,                  1.383,                 1.4035,             0.00041223,             0.00041223,             0.00041223
                    130,                 1.4962,                 1.4142,                 1.4244,                0.84981,                0.74331,                0.81914,                0.40076,                 1.7748,                  1.375,                  1.415,             0.00040886,             0.00040886,             0.00040886
                    131,                  1.585,                 1.4985,                 1.4565,                0.84048,                0.76728,                0.83208,                0.39655,                 1.8091,                 1.3617,                 1.4329,             0.00040548,             0.00040548,             0.00040548
                    132,                 1.4713,                 1.4108,                 1.3988,                0.81996,                0.79477,                0.84581,                0.40103,                 1.8294,                 1.3263,                   1.44,             0.00040209,             0.00040209,             0.00040209
                    133,                 1.5361,                 1.4623,                 1.4165,                0.84227,                0.83325,                0.85804,                0.42097,                 1.7887,                 1.2633,                 1.4211,              0.0003987,              0.0003987,              0.0003987
                    134,                 1.5562,                 1.4806,                 1.4429,                0.84227,                0.83325,                0.85804,                0.42097,                 1.7887,                 1.2633,                 1.4211,              0.0003953,              0.0003953,              0.0003953
                    135,                 1.5552,                 1.4882,                 1.4407,                0.87309,                0.81637,                0.86281,                0.43898,                  1.752,                 1.2492,                 1.3985,              0.0003919,              0.0003919,              0.0003919
                    136,                 1.4857,                 1.3962,                 1.3828,                0.85922,                  0.793,                0.86229,                0.42953,                 1.7595,                 1.2634,                  1.401,             0.00038848,             0.00038848,             0.00038848
                    137,                 1.5596,                 1.4739,                 1.4542,                0.82036,                0.79701,                 0.8601,                0.43029,                 1.7652,                 1.2684,                 1.4082,             0.00038507,             0.00038507,             0.00038507
                    138,                 1.5096,                 1.3869,                 1.4527,                0.84534,                0.78583,                0.85788,                0.43026,                 1.7672,                 1.2733,                 1.4115,             0.00038164,             0.00038164,             0.00038164
                    139,                 1.5195,                 1.4171,                 1.4074,                0.86537,                0.79465,                0.86191,                0.43541,                 1.7251,                 1.2731,                 1.3837,             0.00037822,             0.00037822,             0.00037822
                    140,                  1.529,                  1.397,                 1.4253,                 0.8777,                0.80978,                0.87017,                0.44985,                 1.6995,                 1.2483,                 1.3793,             0.00037478,             0.00037478,             0.00037478
                    141,                 1.5241,                  1.405,                 1.3956,                0.89042,                 0.7803,                0.85816,                0.44138,                 1.7205,                 1.2439,                 1.3927,             0.00037135,             0.00037135,             0.00037135
                    142,                 1.5152,                  1.391,                 1.3968,                0.89042,                 0.7803,                0.85816,                0.44138,                 1.7205,                 1.2439,                 1.3927,             0.00036791,             0.00036791,             0.00036791
                    143,                 1.4322,                 1.3092,                 1.3451,                 0.8641,                0.81663,                0.86782,                0.44284,                 1.7295,                 1.2297,                 1.3931,             0.00036446,             0.00036446,             0.00036446
                    144,                 1.4728,                 1.2952,                 1.3762,                0.87164,                0.81885,                0.86783,                0.43277,                 1.7463,                 1.2333,                 1.3932,             0.00036102,             0.00036102,             0.00036102
                    145,                 1.5645,                 1.4449,                 1.4125,                0.86187,                0.84609,                0.87157,                0.43043,                  1.778,                 1.2699,                 1.3951,             0.00035757,             0.00035757,             0.00035757
                    146,                 1.5367,                 1.3746,                 1.4167,                0.86212,                0.82074,                0.86925,                 0.4252,                 1.8029,                 1.2876,                 1.4054,             0.00035411,             0.00035411,             0.00035411
                    147,                 1.5524,                 1.4087,                 1.3976,                0.81999,                 0.8478,                0.87507,                0.42853,                 1.7621,                  1.286,                 1.3923,             0.00035066,             0.00035066,             0.00035066
                    148,                 1.5161,                 1.3934,                 1.4152,                 0.8941,                0.76977,                0.87119,                 0.4422,                 1.6969,                 1.2463,                 1.3701,             0.00034721,             0.00034721,             0.00034721
                    149,                 1.4978,                   1.34,                 1.3848,                0.81798,                0.83838,                0.87434,                0.45563,                 1.6543,                 1.2046,                 1.3572,             0.00034375,             0.00034375,             0.00034375
                    150,                 1.4923,                 1.3362,                 1.3427,                0.81798,                0.83838,                0.87434,                0.45563,                 1.6543,                 1.2046,                 1.3572,             0.00034029,             0.00034029,             0.00034029
                    151,                 1.5505,                 1.3796,                  1.441,                0.84884,                0.81559,                0.86964,                0.45275,                 1.6461,                 1.2122,                 1.3588,             0.00033684,             0.00033684,             0.00033684
